RegionID,SizeRank,RegionName,RegionType,StateName,2008-02-29,2008-03-31,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31
102001,0,United States,country,,250192.0,252961.0,256078.0,256796.0,262253.0,260888.0,252695.0,237766.0,235645.0,223905.0,224103.0,213284.0,207755.0,208401.0,208203.0,216930.0,226711.0,229234.0,227362.0,223311.0,218932.0,221503.0,228927.0,227780.0,219882.0,228192.0,222929.0,229128.0,238541.0,246667.0,237596.0,230582.0,225318.0,226730.0,228811.0,218704.0,215855.0,218694.0,223889.0,228044.0,236972.0,232706.0,226917.0,220745.0,212764.0,214735.0,215737.0,211128.0,207836.0,220179.0,229473.0,237886.0,246585.0,242945.0,239048.0,233436.0,230837.0,236770.0,249339.0,225543.0,227479.0,240703.0,250246.0,260395.0,267270.0,267180.0,261916.0,255745.0,252795.0,250950.0,258319.0,252852.0,247547.0,256547.0,262907.0,270850.0,275648.0,273014.0,270489.0,262791.0,262094.0,261950.0,264781.0,262462.0,260161.0,268463.0,276635.0,282449.0,288925.0,284010.0,277990.0,273090.0,271085.0,273459.0,276075.0,271281.0,267066.0,274453.0,281227.0,285654.0,295993.0,290751.0,287664.0,282054.0,282078.0,284433.0,281821.0,285366.0,279336.0,288516.0,296923.0,304070.0,313594.0,307833.0,304877.0,299257.0,298606.0,301075.0,301662.0,302070.0,302757.0,311639.0,316005.0,319004.0,324886.0,318395.0,312780.0,305019.0,307226.0,307356.0,304118.0,303476.0,301725.0,311947.0,321246.0,327993.0,334229.0,328721.0,322741.0,317901.0,320364.0,321569.0,326129.0,322336.0,324114.0,335439.0,328089.0,321288.0,340349.0,359037.0,367910.0,373050.0,376513.0,376475.0,378807.0,371976.0,382473.0,402375.0,420311.0,423356.0,431580.0,425938.0,421002.0,417985.0,420896.0,422479.0,424349.0,416192.0,430159.0,456718.0,473446.0,474111.0,470489.0,447076.0,439724.0,432449.0,427251.0,419697.0,411419.0,413561.0,418430.0,441280.0,450970.0,464795.0,470865.0,463557.0,464305.0,452334.0,450185.0,444555.0,437773.0,444778.0,455363.0,474264.0
394913,1,"New York, NY",msa,NY,555102.0,555857.0,551707.0,553581.0,558863.0,565174.0,561423.0,522809.0,508924.0,486577.0,483590.0,499533.0,466069.0,451052.0,439833.0,450160.0,475126.0,479935.0,484848.0,482198.0,463506.0,498232.0,471341.0,501121.0,512942.0,443299.0,481795.0,502797.0,487144.0,522252.0,542414.0,,,498951.0,499561.0,499027.0,500939.0,483974.0,516027.0,515761.0,517731.0,537425.0,525387.0,526588.0,468805.0,442577.0,469595.0,478916.0,468167.0,476159.0,497507.0,509560.0,520471.0,527870.0,508723.0,496436.0,479364.0,490711.0,491897.0,521903.0,464994.0,469664.0,486056.0,512564.0,516580.0,531320.0,540511.0,525853.0,503566.0,495986.0,523246.0,536339.0,522915.0,513495.0,500399.0,531732.0,524630.0,540126.0,549564.0,512310.0,502757.0,506133.0,508530.0,544329.0,524445.0,510582.0,509306.0,528238.0,550049.0,543440.0,543508.0,537984.0,524783.0,513993.0,528706.0,516172.0,532714.0,532615.0,508679.0,515322.0,546646.0,543886.0,533513.0,517902.0,515738.0,497778.0,492098.0,536334.0,514206.0,506738.0,536546.0,536463.0,556725.0,556509.0,539172.0,517670.0,500325.0,516356.0,527078.0,536314.0,528596.0,542085.0,539192.0,542945.0,550311.0,566528.0,546313.0,537718.0,521168.0,523598.0,517780.0,525681.0,519867.0,506813.0,512987.0,520047.0,564650.0,572372.0,534466.0,516715.0,510578.0,515577.0,518746.0,535372.0,528960.0,537242.0,520905.0,541463.0,549126.0,549038.0,565562.0,567516.0,579322.0,587739.0,582877.0,590752.0,592561.0,603093.0,619492.0,645111.0,668667.0,680895.0,678509.0,667599.0,669892.0,648931.0,651543.0,676434.0,671631.0,688433.0,689184.0,702429.0,736164.0,732542.0,722263.0,684960.0,663642.0,654082.0,647610.0,673156.0,648674.0,656748.0,687951.0,717893.0,731037.0,750912.0,764244.0,731418.0,706159.0,714364.0,708807.0,736565.0,720876.0,746381.0
753899,2,"Los Angeles, CA",msa,CA,623109.0,612490.0,613320.0,579251.0,582954.0,554571.0,524974.0,493530.0,474219.0,439339.0,430601.0,389469.0,404568.0,408329.0,411017.0,430244.0,453426.0,452095.0,460608.0,470876.0,458239.0,457780.0,469581.0,466541.0,455766.0,471638.0,481806.0,486260.0,489787.0,493294.0,481614.0,495166.0,477106.0,478972.0,476123.0,450573.0,443210.0,480413.0,481644.0,492294.0,494494.0,485630.0,480989.0,469111.0,447978.0,456951.0,456475.0,444388.0,438753.0,472553.0,495809.0,492182.0,500326.0,504285.0,510175.0,517123.0,517498.0,532498.0,560655.0,490426.0,523492.0,569180.0,604241.0,620312.0,632541.0,628330.0,622296.0,621654.0,625555.0,617561.0,630344.0,616008.0,636815.0,652491.0,660340.0,676753.0,676691.0,682642.0,674699.0,664980.0,668230.0,658953.0,668922.0,665623.0,667075.0,680244.0,697243.0,703068.0,707504.0,699888.0,694942.0,676849.0,686740.0,700495.0,696388.0,687228.0,711861.0,724541.0,727076.0,745350.0,740251.0,736597.0,739045.0,721550.0,724265.0,728496.0,710237.0,754573.0,737540.0,744727.0,761887.0,797705.0,791241.0,794568.0,779975.0,790442.0,774593.0,787664.0,774321.0,785835.0,801667.0,814393.0,818979.0,839720.0,837199.0,827737.0,828640.0,807234.0,821304.0,816023.0,783492.0,774877.0,799555.0,811968.0,825588.0,829553.0,835672.0,843019.0,818082.0,825662.0,825506.0,814939.0,846068.0,856422.0,852908.0,873355.0,823783.0,825132.0,865590.0,918668.0,949744.0,956856.0,960072.0,931880.0,940443.0,923450.0,982927.0,1021045.0,1057003.0,1089339.0,1093447.0,1072914.0,1080856.0,1077633.0,1077346.0,1086416.0,1111761.0,1078949.0,1137246.0,1178539.0,1208616.0,1209513.0,1186895.0,1139908.0,1126637.0,1104029.0,1099844.0,1098161.0,1059577.0,1085359.0,1082971.0,1174524.0,1108176.0,1120706.0,1163880.0,1153496.0,1176147.0,1148288.0,1165795.0,1183642.0,1135097.0,1139852.0,1203612.0,1210297.0
394463,3,"Chicago, IL",msa,IL,285566.0,284936.0,278755.0,284091.0,295515.0,295485.0,296340.0,267075.0,268534.0,255462.0,250393.0,243252.0,233608.0,248059.0,234723.0,244710.0,250070.0,253288.0,247357.0,237173.0,226220.0,220573.0,231698.0,242978.0,222797.0,232587.0,239562.0,237554.0,263578.0,261425.0,266429.0,232892.0,235701.0,235151.0,230659.0,226462.0,224701.0,221320.0,234437.0,234607.0,247447.0,253197.0,243129.0,216029.0,209186.0,208798.0,199938.0,203020.0,189620.0,209343.0,220269.0,236362.0,251378.0,237069.0,231282.0,218686.0,200875.0,204708.0,207154.0,186995.0,187364.0,205980.0,222515.0,237042.0,258323.0,252802.0,247062.0,233952.0,229263.0,226861.0,234949.0,225582.0,212028.0,228127.0,241958.0,254819.0,275487.0,266947.0,275129.0,255340.0,242312.0,238906.0,240311.0,230842.0,227773.0,247930.0,255120.0,265895.0,281159.0,275735.0,268914.0,254196.0,252230.0,241662.0,246469.0,238410.0,230359.0,249133.0,263938.0,273048.0,281911.0,280500.0,270410.0,253408.0,252362.0,249066.0,251500.0,251348.0,249363.0,266230.0,278804.0,285049.0,298497.0,291196.0,276719.0,264891.0,263062.0,261057.0,266731.0,269324.0,267690.0,283214.0,292722.0,294549.0,305718.0,294151.0,288344.0,271749.0,263555.0,272470.0,265067.0,268929.0,264486.0,280259.0,294450.0,293122.0,302607.0,297980.0,291836.0,274201.0,270954.0,274835.0,271194.0,271205.0,273881.0,296042.0,308712.0,296747.0,299963.0,317196.0,328058.0,318738.0,322414.0,310890.0,306193.0,305869.0,300427.0,325389.0,340685.0,348793.0,362846.0,350621.0,349802.0,332553.0,326763.0,319638.0,327332.0,327368.0,332484.0,345159.0,372045.0,373280.0,392441.0,362090.0,355055.0,343069.0,328881.0,326031.0,323258.0,323100.0,316181.0,344184.0,360056.0,373677.0,398968.0,386652.0,383700.0,362017.0,349877.0,353329.0,352765.0,347287.0,350216.0,378284.0
394514,4,"Dallas, TX",msa,TX,190893.0,195202.0,199415.0,209542.0,205878.0,206834.0,203233.0,190219.0,193169.0,182654.0,181447.0,170972.0,181591.0,178522.0,183978.0,193342.0,202283.0,194471.0,203101.0,183363.0,178199.0,181296.0,189692.0,186672.0,184579.0,192191.0,195608.0,198942.0,207887.0,217892.0,203123.0,197430.0,192498.0,202084.0,217479.0,193174.0,198192.0,194661.0,204250.0,208885.0,212622.0,210601.0,207940.0,191332.0,195880.0,193361.0,198735.0,187333.0,191398.0,205683.0,210086.0,219425.0,224189.0,219226.0,213399.0,208991.0,204728.0,208325.0,215494.0,192422.0,202246.0,218548.0,234103.0,239934.0,247473.0,238418.0,234595.0,230204.0,226137.0,224530.0,229229.0,212851.0,231084.0,234939.0,244668.0,249066.0,253495.0,251434.0,245147.0,241541.0,238700.0,240823.0,256526.0,236000.0,248120.0,257836.0,261584.0,273024.0,279481.0,266739.0,265957.0,256245.0,258677.0,280942.0,268073.0,247983.0,254987.0,272323.0,274041.0,288539.0,291404.0,277813.0,282856.0,277635.0,277940.0,281794.0,279816.0,273479.0,285053.0,296078.0,297461.0,312094.0,313154.0,303954.0,302998.0,289285.0,290113.0,297236.0,302824.0,283417.0,296716.0,318592.0,314119.0,326243.0,330353.0,318905.0,312688.0,303855.0,295462.0,305625.0,307106.0,284006.0,298651.0,314764.0,323224.0,332096.0,341818.0,324704.0,322022.0,313468.0,318622.0,314345.0,327528.0,311791.0,319772.0,331698.0,330935.0,324096.0,344612.0,360400.0,359802.0,357066.0,364247.0,364737.0,363538.0,357195.0,387273.0,404254.0,414548.0,432613.0,437139.0,427543.0,420672.0,419394.0,416769.0,417877.0,428524.0,422229.0,439618.0,461998.0,503215.0,517738.0,516819.0,492618.0,475552.0,460340.0,458178.0,454582.0,437144.0,424257.0,450793.0,451852.0,477463.0,494039.0,502761.0,495648.0,493271.0,472029.0,474805.0,471452.0,476288.0,461589.0,476238.0,499751.0
394692,5,"Houston, TX",msa,TX,198172.0,200112.0,199737.0,215326.0,224633.0,213316.0,213524.0,204895.0,184563.0,171375.0,174789.0,168217.0,177298.0,185764.0,188201.0,206199.0,214019.0,215140.0,211640.0,197055.0,186791.0,189736.0,212209.0,189105.0,207451.0,209834.0,203922.0,202492.0,216596.0,215716.0,215012.0,219298.0,206040.0,219556.0,216609.0,195543.0,209528.0,207127.0,203686.0,215243.0,226017.0,217481.0,211873.0,208002.0,203163.0,201606.0,213883.0,191988.0,195182.0,221953.0,211888.0,228589.0,233367.0,230105.0,221457.0,210056.0,209698.0,221436.0,228760.0,195675.0,210174.0,225754.0,243538.0,246119.0,258287.0,252849.0,252223.0,238411.0,229702.0,234760.0,249008.0,232454.0,236965.0,257440.0,266484.0,267880.0,275567.0,266602.0,260095.0,254119.0,246677.0,255395.0,256529.0,255324.0,243179.0,265265.0,265500.0,271489.0,286584.0,274751.0,270293.0,252660.0,262477.0,244924.0,259824.0,247315.0,241901.0,253438.0,261893.0,274310.0,282186.0,273097.0,272712.0,263125.0,261323.0,261626.0,271101.0,256068.0,261524.0,273124.0,276364.0,289285.0,295083.0,285782.0,282936.0,284864.0,271230.0,268738.0,276094.0,261441.0,268457.0,279873.0,292632.0,295825.0,300840.0,298570.0,287689.0,275106.0,282008.0,284065.0,291861.0,269109.0,275896.0,288233.0,299411.0,314067.0,309296.0,299670.0,300344.0,285608.0,286467.0,282594.0,302637.0,280764.0,289227.0,301434.0,302215.0,289848.0,310986.0,329007.0,325193.0,319310.0,324473.0,332551.0,337383.0,318062.0,343544.0,360063.0,374851.0,381110.0,384810.0,378508.0,368020.0,362313.0,371032.0,379763.0,383649.0,369252.0,387658.0,396494.0,416098.0,430966.0,426041.0,416015.0,398813.0,403280.0,381102.0,387974.0,394062.0,364648.0,379443.0,400919.0,414567.0,423025.0,425056.0,415299.0,412318.0,403603.0,403840.0,403425.0,394807.0,387184.0,405543.0,412779.0
395209,6,"Washington, DC",msa,VA,399584.0,393915.0,396307.0,399899.0,405785.0,399379.0,379006.0,335629.0,338530.0,319450.0,322782.0,312790.0,308746.0,317159.0,324761.0,340771.0,360159.0,365461.0,359466.0,333752.0,332053.0,334565.0,341557.0,324267.0,320322.0,322925.0,346598.0,351874.0,361647.0,393052.0,351554.0,354169.0,354669.0,364324.0,359986.0,331942.0,333487.0,334054.0,353708.0,372151.0,391114.0,388176.0,382334.0,360252.0,341080.0,350895.0,347043.0,336930.0,327152.0,357656.0,377045.0,401332.0,408250.0,401958.0,394581.0,382736.0,364787.0,387546.0,389599.0,364352.0,362414.0,396342.0,409654.0,431909.0,446988.0,435589.0,420905.0,409344.0,392422.0,401910.0,407839.0,390672.0,393763.0,401586.0,427891.0,454996.0,456335.0,443465.0,428959.0,404679.0,417838.0,411815.0,419274.0,403064.0,404550.0,413864.0,429473.0,449771.0,448329.0,441752.0,429797.0,419849.0,408598.0,420507.0,413995.0,402323.0,403096.0,406139.0,430905.0,445066.0,455812.0,444371.0,441574.0,414013.0,417231.0,413473.0,429268.0,422082.0,419752.0,431215.0,447478.0,467651.0,472971.0,458661.0,449800.0,423302.0,440579.0,437351.0,448820.0,433323.0,435184.0,450909.0,470124.0,482684.0,484518.0,471089.0,466917.0,442957.0,447715.0,453080.0,460349.0,440402.0,453379.0,461855.0,479102.0,487481.0,490528.0,486929.0,474680.0,459105.0,469642.0,478170.0,479123.0,456382.0,474734.0,498744.0,508747.0,495359.0,507346.0,531812.0,525674.0,523163.0,524512.0,520196.0,521190.0,505310.0,504509.0,541047.0,567201.0,582079.0,589228.0,573820.0,554159.0,539276.0,561221.0,556914.0,550651.0,536335.0,554972.0,604070.0,631454.0,636048.0,628072.0,601340.0,590700.0,556827.0,575621.0,571506.0,542881.0,544119.0,571360.0,588634.0,627420.0,640422.0,644548.0,631225.0,624139.0,590564.0,607950.0,602839.0,608148.0,585683.0,617586.0,652364.0
394974,7,"Philadelphia, PA",msa,PA,230341.0,229562.0,232891.0,243371.0,256627.0,263225.0,269634.0,239371.0,226783.0,223069.0,222340.0,214917.0,208560.0,212885.0,217447.0,227031.0,245546.0,248221.0,246338.0,227698.0,218677.0,218520.0,226043.0,229786.0,221339.0,220896.0,230735.0,229784.0,254205.0,255359.0,247115.0,237207.0,225680.0,231020.0,225851.0,231283.0,214401.0,219662.0,220711.0,237136.0,250547.0,246514.0,249395.0,222668.0,217882.0,219519.0,215964.0,222657.0,206565.0,219683.0,224258.0,238766.0,255128.0,254681.0,252743.0,233243.0,222431.0,234503.0,236413.0,220832.0,208652.0,225629.0,230729.0,251293.0,269292.0,264919.0,253420.0,240603.0,235949.0,233162.0,238350.0,226493.0,222309.0,223679.0,230649.0,246619.0,266098.0,265175.0,265054.0,237785.0,236458.0,235659.0,232862.0,222225.0,201404.0,223440.0,231597.0,250629.0,265468.0,259694.0,250891.0,244676.0,233425.0,238621.0,225572.0,226174.0,217394.0,219623.0,234756.0,243037.0,262418.0,267986.0,259713.0,245835.0,234455.0,237710.0,243356.0,230182.0,221807.0,235159.0,245891.0,263098.0,282274.0,276256.0,265113.0,247864.0,246574.0,249251.0,253355.0,237806.0,230837.0,250095.0,247100.0,261468.0,283751.0,278640.0,275238.0,254390.0,246044.0,251193.0,249137.0,243398.0,240414.0,247957.0,261586.0,272333.0,297469.0,291784.0,287458.0,266946.0,262814.0,269761.0,265428.0,265339.0,262888.0,274105.0,299653.0,287319.0,294757.0,310859.0,323715.0,314744.0,309041.0,313244.0,309647.0,305060.0,299409.0,310623.0,320152.0,330418.0,360407.0,360277.0,361247.0,331938.0,334930.0,338368.0,323789.0,312279.0,309615.0,322967.0,345977.0,366554.0,393914.0,382588.0,380908.0,356286.0,349339.0,348550.0,343729.0,333430.0,324302.0,350711.0,353048.0,375345.0,404656.0,403755.0,401345.0,376324.0,374727.0,367758.0,371078.0,362963.0,354958.0,372232.0
394856,8,"Miami, FL",msa,FL,343855.0,340144.0,339880.0,358571.0,352963.0,334778.0,308998.0,293378.0,283181.0,253806.0,257246.0,229656.0,233780.0,233248.0,214889.0,228776.0,239347.0,233231.0,223685.0,233319.0,223574.0,225384.0,237631.0,211780.0,224403.0,236097.0,232136.0,237000.0,234429.0,224753.0,214269.0,211189.0,223534.0,214914.0,227379.0,194219.0,218022.0,212586.0,225275.0,242941.0,247442.0,239267.0,225002.0,208933.0,213606.0,223570.0,231327.0,219745.0,222723.0,228487.0,254047.0,257873.0,269481.0,252187.0,245593.0,234108.0,241785.0,247107.0,280551.0,250370.0,265229.0,264685.0,284558.0,302314.0,296653.0,288806.0,279759.0,271591.0,273440.0,287812.0,287938.0,291040.0,290721.0,292159.0,301292.0,327254.0,321181.0,306261.0,294489.0,294605.0,293676.0,288417.0,299357.0,314194.0,307653.0,313073.0,325392.0,328189.0,328800.0,315581.0,309428.0,308767.0,299158.0,305016.0,302985.0,320067.0,322370.0,318726.0,322317.0,322542.0,333316.0,318836.0,316307.0,312460.0,306935.0,313660.0,318804.0,320026.0,328192.0,334074.0,343030.0,345268.0,360187.0,342104.0,334503.0,329106.0,333448.0,334912.0,349371.0,363287.0,372573.0,355312.0,371441.0,374892.0,375789.0,353045.0,348546.0,350891.0,344718.0,357860.0,353543.0,368313.0,364498.0,378889.0,379585.0,378922.0,371509.0,370709.0,352818.0,363426.0,352272.0,362299.0,376650.0,384732.0,378780.0,404088.0,395297.0,415828.0,409963.0,433279.0,432891.0,435162.0,435368.0,453811.0,476418.0,482463.0,498627.0,517302.0,546826.0,542887.0,540351.0,517175.0,503439.0,477227.0,485933.0,518376.0,537807.0,543651.0,569230.0,587107.0,598191.0,617912.0,603571.0,567468.0,552347.0,568331.0,554958.0,554705.0,539111.0,596806.0,576593.0,600958.0,608972.0,633536.0,631948.0,600038.0,599823.0,609681.0,617422.0,592708.0,614797.0,658442.0,662620.0,683081.0
394347,9,"Atlanta, GA",msa,GA,199700.0,201576.0,201636.0,206989.0,208386.0,201137.0,199129.0,176192.0,182833.0,160837.0,169863.0,159455.0,152611.0,158634.0,162410.0,167653.0,184104.0,181875.0,175411.0,171584.0,172108.0,170544.0,169455.0,162867.0,160448.0,168952.0,176336.0,180103.0,178255.0,182379.0,172136.0,158436.0,155260.0,160246.0,165597.0,160143.0,153216.0,157503.0,159824.0,165055.0,173153.0,163626.0,154354.0,145590.0,138804.0,142838.0,142528.0,129499.0,136173.0,148260.0,153891.0,165588.0,163929.0,167698.0,161211.0,156369.0,156486.0,158195.0,177030.0,154277.0,166131.0,184751.0,191968.0,202983.0,210510.0,212103.0,199278.0,189206.0,189381.0,186941.0,192446.0,183556.0,183895.0,200078.0,207588.0,223824.0,228286.0,226733.0,216069.0,210292.0,204847.0,205801.0,211296.0,205181.0,205229.0,221070.0,228686.0,242918.0,244806.0,242524.0,225702.0,220990.0,220318.0,222104.0,225479.0,220074.0,214519.0,229744.0,234569.0,249013.0,247574.0,248914.0,237836.0,229227.0,230009.0,234584.0,232780.0,232059.0,225811.0,243518.0,251524.0,258329.0,264021.0,261100.0,249832.0,246583.0,246696.0,243212.0,251972.0,242538.0,247395.0,261545.0,270336.0,278044.0,280109.0,276096.0,257495.0,264033.0,255141.0,261290.0,257826.0,253359.0,257123.0,270018.0,281511.0,290805.0,294987.0,289638.0,274318.0,272773.0,269848.0,270556.0,281500.0,271524.0,281736.0,297962.0,306094.0,291529.0,306317.0,321446.0,323018.0,323416.0,321917.0,317472.0,318514.0,320979.0,324673.0,341366.0,360840.0,372751.0,381857.0,378615.0,365847.0,373437.0,383444.0,381248.0,381759.0,367954.0,383908.0,398697.0,420849.0,434699.0,435539.0,422322.0,405460.0,405420.0,398192.0,394297.0,388395.0,373615.0,389983.0,408112.0,425690.0,444891.0,453868.0,442856.0,438057.0,427424.0,425403.0,425719.0,419882.0,401954.0,428219.0,447183.0
394404,10,"Boston, MA",msa,MA,383649.0,408334.0,414374.0,420852.0,432040.0,426769.0,417348.0,387324.0,364620.0,354953.0,370575.0,349764.0,343214.0,324729.0,344065.0,364359.0,397767.0,399464.0,387154.0,365859.0,352347.0,352342.0,383490.0,376698.0,365930.0,353939.0,374356.0,378422.0,423459.0,442949.0,417024.0,395013.0,379295.0,395361.0,400764.0,398320.0,368227.0,377817.0,383100.0,406785.0,440527.0,435232.0,422344.0,387000.0,362449.0,378972.0,380176.0,370345.0,348585.0,365327.0,387146.0,404792.0,452868.0,428117.0,416389.0,385239.0,383064.0,399589.0,418234.0,389592.0,380173.0,381141.0,416178.0,428472.0,462583.0,453882.0,447128.0,430825.0,417975.0,413776.0,426043.0,440537.0,397678.0,423696.0,434477.0,467761.0,486249.0,478524.0,467562.0,439458.0,435280.0,433490.0,452404.0,466039.0,444079.0,428807.0,449579.0,470746.0,501125.0,494791.0,489972.0,442804.0,434866.0,466577.0,460351.0,454337.0,437759.0,451054.0,464338.0,480600.0,517926.0,508570.0,499299.0,472643.0,448071.0,485749.0,471988.0,494349.0,452318.0,483904.0,502108.0,502002.0,542591.0,528246.0,532156.0,500132.0,502318.0,502277.0,509454.0,518636.0,492772.0,514631.0,549679.0,556523.0,583227.0,573283.0,560344.0,518278.0,526205.0,534186.0,515729.0,536377.0,511123.0,521671.0,546872.0,579884.0,592253.0,589833.0,567089.0,539423.0,530130.0,547129.0,557319.0,565312.0,558757.0,576528.0,601024.0,590090.0,613402.0,621644.0,638918.0,623678.0,618980.0,606803.0,624793.0,606556.0,619027.0,653849.0,685658.0,705225.0,745963.0,737578.0,719429.0,691944.0,691105.0,695558.0,693169.0,692138.0,697954.0,735786.0,778484.0,811016.0,867125.0,801566.0,775270.0,732137.0,717145.0,734034.0,715739.0,709411.0,699049.0,749426.0,786606.0,796106.0,847308.0,845310.0,813931.0,761311.0,753990.0,752970.0,758217.0,808987.0,766697.0,823976.0
394976,11,"Phoenix, AZ",msa,AZ,288373.0,285711.0,275464.0,267619.0,260766.0,237790.0,234669.0,215014.0,210953.0,207074.0,185344.0,174107.0,166198.0,155876.0,160172.0,160753.0,169455.0,170405.0,170545.0,171568.0,168342.0,171277.0,171366.0,175615.0,175088.0,175365.0,172501.0,177942.0,182985.0,173447.0,165303.0,163678.0,162987.0,158719.0,159547.0,157879.0,158099.0,160057.0,162148.0,159052.0,161707.0,155810.0,153570.0,151361.0,153823.0,159691.0,164882.0,162245.0,166145.0,180433.0,188312.0,202157.0,200797.0,193362.0,190814.0,191394.0,201273.0,204427.0,213928.0,205746.0,216141.0,217844.0,225545.0,238623.0,236565.0,236964.0,230254.0,230617.0,237809.0,235497.0,246388.0,238160.0,237829.0,247012.0,247481.0,245492.0,245816.0,242204.0,242691.0,238562.0,245307.0,240741.0,256646.0,252356.0,245510.0,255173.0,262043.0,267575.0,266778.0,258857.0,253652.0,254614.0,254460.0,256684.0,264118.0,266949.0,267739.0,265365.0,269906.0,276825.0,275117.0,265164.0,272783.0,274634.0,272717.0,274836.0,281139.0,276068.0,276867.0,287832.0,292009.0,302582.0,298529.0,289485.0,292367.0,289424.0,287717.0,299446.0,298731.0,305989.0,304605.0,311608.0,318843.0,323176.0,328357.0,313921.0,315517.0,311197.0,313763.0,318096.0,319690.0,322670.0,322531.0,328529.0,332236.0,338236.0,343314.0,328187.0,329040.0,327599.0,335024.0,347053.0,353623.0,354895.0,366561.0,370395.0,359299.0,352280.0,364828.0,390634.0,391449.0,402340.0,410353.0,412742.0,423241.0,434536.0,449745.0,458117.0,481476.0,485939.0,491307.0,484549.0,480200.0,479887.0,495467.0,500033.0,523111.0,524539.0,548634.0,564402.0,582195.0,578387.0,576873.0,548317.0,549182.0,526521.0,529175.0,524852.0,522501.0,519069.0,528898.0,553808.0,555448.0,573765.0,580101.0,553441.0,556422.0,561002.0,581176.0,572694.0,577012.0,555524.0,591473.0,590678.0
